"transaction_id","vendor","amount","date","purchase_order","contract_number","department"
"0211562101","LAZ PARKING CALIFORNIA LLC","104587.32","2022-06-10","000053967201","1000010126","MTA Municipal Transprtn Agncy"
"0208068501","KONICA MINOLTA BUSINESS SOLUTNS USA INC","63.13","2022-05-03","000053967601","1000017646","DPH Public Health"
"0198250801","SOUTHERN CALIFORNIA EDISON CO.","937500","2022-02-16","000053967901","1000020002","PUC Public Utilities Commsn"
"0173342501","PFM Financial Advisors LLC","1760","2021-07-14","000053968001","","CII Commty Invest & Infrstrctr"
"0182316501","AT&T MOBILITY","135.62","2021-09-28","000053968201","1000017986","DPW Public Works"
"0173363401","SELF-HELP FOR THE ELDERLY","143595","2021-07-14","000053968801","1000019929","HSA Human Services Agency"
"0177256001","CITY AUTO SUPPLY","59.18","2021-08-13","000053968901","1000012815","AIR Airport Commission"
"0177264801","CITY AUTO SUPPLY","721.76","2021-08-13","000053968901","1000012815","AIR Airport Commission"
"0177266801","CITY AUTO SUPPLY","60","2021-08-13","000053968901","1000012815","AIR Airport Commission"
"0177268901","CITY AUTO SUPPLY","46.7","2021-08-13","000053968901","1000012815","AIR Airport Commission"
"0178578001","CITY AUTO SUPPLY","28.88","2021-08-26","000053968901","1000012815","AIR Airport Commission"
"0178581701","CITY AUTO SUPPLY","673.45","2021-08-26","000053968901","1000012815","AIR Airport Commission"
"0178588301","CITY AUTO SUPPLY","67.13","2021-08-26","000053968901","1000012815","AIR Airport Commission"
"0178851401","CITY AUTO SUPPLY","69.09","2021-08-30","000053968901","1000012815","AIR Airport Commission"
"0180000401","CITY AUTO SUPPLY","96.93","2021-09-10","000053968901","1000012815","AIR Airport Commission"
"0180002101","CITY AUTO SUPPLY","28.23","2021-09-10","000053968901","1000012815","AIR Airport Commission"
"0180497201","CITY AUTO SUPPLY","146.85","2021-09-15","000053968901","1000012815","AIR Airport Commission"
"0183519901","CITY AUTO SUPPLY","339.57","2021-10-09","000053968901","1000012815","AIR Airport Commission"
"0183520801","CITY AUTO SUPPLY","12.47","2021-10-09","000053968901","1000012815","AIR Airport Commission"
"0183585401","CITY AUTO SUPPLY","68.92","2021-10-12","000053968901","1000012815","AIR Airport Commission"
"0183587701","CITY AUTO SUPPLY","6.8","2021-10-12","000053968901","1000012815","AIR Airport Commission"
"0184021601","CITY AUTO SUPPLY","55.91","2021-10-14","000053968901","1000012815","AIR Airport Commission"
"0184770601","CITY AUTO SUPPLY","511.02","2021-10-21","000053968901","1000012815","AIR Airport Commission"
"0185370801","CITY AUTO SUPPLY","35.61","2021-10-26","000053968901","1000012815","AIR Airport Commission"
"0186208901","CITY AUTO SUPPLY","64.4","2021-11-03","000053968901","1000012815","AIR Airport Commission"
"0186381501","CITY AUTO SUPPLY","165.15","2021-11-04","000053968901","1000012815","AIR Airport Commission"
"0187704901","CITY AUTO SUPPLY","170.63","2021-11-16","000053968901","1000012815","AIR Airport Commission"
"0190179201","CITY AUTO SUPPLY","42.26","2021-12-07","000053968901","1000012815","AIR Airport Commission"
"0190996901","CITY AUTO SUPPLY","195.13","2021-12-14","000053968901","1000012815","AIR Airport Commission"
"0191000601","CITY AUTO SUPPLY","21.13","2021-12-14","000053968901","1000012815","AIR Airport Commission"
"0191003701","CITY AUTO SUPPLY","105.72","2021-12-14","000053968901","1000012815","AIR Airport Commission"
"0191305301","CITY AUTO SUPPLY","276.61","2021-12-16","000053968901","1000012815","AIR Airport Commission"
"0192085701","CITY AUTO SUPPLY","24.82","2021-12-22","000053968901","1000012815","AIR Airport Commission"
"0192201801","CITY AUTO SUPPLY","6.73","2021-12-23","000053968901","1000012815","AIR Airport Commission"
"0196424001","CITY AUTO SUPPLY","49.35","2022-02-03","000053968901","1000012815","AIR Airport Commission"
"0196425601","CITY AUTO SUPPLY","21.13","2022-02-03","000053968901","1000012815","AIR Airport Commission"
"0197636201","CITY AUTO SUPPLY","50.93","2022-02-11","000053968901","1000012815","AIR Airport Commission"
"0197879601","CITY AUTO SUPPLY","155.41","2022-02-14","000053968901","1000012815","AIR Airport Commission"
"0197884401","CITY AUTO SUPPLY","500.3","2022-02-14","000053968901","1000012815","AIR Airport Commission"
"0198915501","CITY AUTO SUPPLY","377.21","2022-02-22","000053968901","1000012815","AIR Airport Commission"
"0199408401","CITY AUTO SUPPLY","723.45","2022-02-24","000053968901","1000012815","AIR Airport Commission"
"0201297801","CITY AUTO SUPPLY","178.26","2022-03-09","000053968901","1000012815","AIR Airport Commission"
"0202105501","CITY AUTO SUPPLY","18.5","2022-03-15","000053968901","1000012815","AIR Airport Commission"
"0204030701","CITY AUTO SUPPLY","68.7","2022-03-30","000053968901","1000012815","AIR Airport Commission"
"0205916901","CITY AUTO SUPPLY","355.01","2022-04-14","000053968901","1000012815","AIR Airport Commission"
"0206421801","CITY AUTO SUPPLY","96.44","2022-04-19","000053968901","1000012815","AIR Airport Commission"
"0207544401","CITY AUTO SUPPLY","59.85","2022-04-27","000053968901","1000012815","AIR Airport Commission"
"0209561901","CITY AUTO SUPPLY","1859.38","2022-05-14","000053968901","1000012815","AIR Airport Commission"
"0209821401","CITY AUTO SUPPLY","78.93","2022-05-17","000053968901","1000012815","AIR Airport Commission"
"0210473001","CITY AUTO SUPPLY","128.08","2022-05-22","000053968901","1000012815","AIR Airport Commission"
"0214601401","CITY AUTO SUPPLY","486.22","2022-06-22","000053968901","1000012815","AIR Airport Commission"
"0214613801","CITY AUTO SUPPLY","70.79","2022-06-22","000053968901","1000012815","AIR Airport Commission"
"0177523001","XEROX CORPORATION","133.46","2021-08-17","000053969001","1000016329","PUC Public Utilities Commsn"
"0182978901","XEROX CORPORATION","199.25","2021-10-05","000053969001","1000016329","PUC Public Utilities Commsn"
"0185712901","XEROX CORPORATION","179.14","2021-10-29","000053969001","1000016329","PUC Public Utilities Commsn"
"0190808001","XEROX CORPORATION","135.57","2021-12-13","000053969001","1000016329","PUC Public Utilities Commsn"
"0195830901","XEROX CORPORATION","158.93","2022-01-28","000053969001","1000016329","PUC Public Utilities Commsn"
"0200355701","XEROX CORPORATION","135.71","2022-03-07","000053969001","1000016329","PUC Public Utilities Commsn"
"0202936101","XEROX CORPORATION","139.25","2022-03-21","000053969001","1000016329","PUC Public Utilities Commsn"
"0206124101","XEROX CORPORATION","135.1","2022-04-15","000053969001","1000016329","PUC Public Utilities Commsn"
"0209885701","XEROX CORPORATION","129.63","2022-05-17","000053969001","1000016329","PUC Public Utilities Commsn"
"0182381501","CAL-STEAM A WOLSELEY COMPANY","111.58","2021-09-29","000053969201","1000014800","LIB Public Library"
"0201084201","CAL-STEAM A WOLSELEY COMPANY","369.81","2022-03-08","000053969201","1000014800","LIB Public Library"
"0177605501","TFB GLOBAL LLC","18899.26","2021-08-17","000053969601","1000012813","AIR Airport Commission"
"0178889001","TFB GLOBAL LLC","9204.56","2021-08-30","000053969601","1000012813","AIR Airport Commission"
"0180536701","TFB GLOBAL LLC","841.53","2021-09-15","000053969601","1000012813","AIR Airport Commission"
"0182172901","TFB GLOBAL LLC","76.13","2021-09-27","000053969601","1000012813","AIR Airport Commission"
"0184036801","TFB GLOBAL LLC","162.28","2021-10-14","000053969601","1000012813","AIR Airport Commission"
"0186359601","TFB GLOBAL LLC","169.77","2021-11-04","000053969601","1000012813","AIR Airport Commission"
"0190373001","TFB GLOBAL LLC","1571.33","2021-12-08","000053969601","1000012813","AIR Airport Commission"
"0192213901","TFB GLOBAL LLC","2138.05","2021-12-23","000053969601","1000012813","AIR Airport Commission"
"0193010701","TFB GLOBAL LLC","11380.23","2022-01-03","000053969601","1000012813","AIR Airport Commission"
"0197082301","TFB GLOBAL LLC","10319.66","2022-02-08","000053969601","1000012813","AIR Airport Commission"
"0198925901","TFB GLOBAL LLC","146.44","2022-02-22","000053969601","1000012813","AIR Airport Commission"
"0201337101","TFB GLOBAL LLC","3444.45","2022-03-09","000053969601","1000012813","AIR Airport Commission"
"0202247701","TFB GLOBAL LLC","459.83","2022-03-16","000053969601","1000012813","AIR Airport Commission"
"0205051201","TFB GLOBAL LLC","2905.88","2022-04-07","000053969601","1000012813","AIR Airport Commission"
"0206594401","TFB GLOBAL LLC","166.34","2022-04-20","000053969601","1000012813","AIR Airport Commission"
"0207593701","TFB GLOBAL LLC","295.64","2022-04-28","000053969601","1000012813","AIR Airport Commission"
"0207595701","TFB GLOBAL LLC","795.38","2022-04-28","000053969601","1000012813","AIR Airport Commission"
"0173786401","CARDINALHEALTH MEDICAL PRODUCTS & SVCS","128.03","2021-07-21","000053970001","","DPH Public Health"
"0190383601","SAN FRANCISCO PAINTSOURCE INC","131.96","2021-12-08","000053970401","1000022274","AIR Airport Commission"
"0206166101","SAN FRANCISCO PAINTSOURCE INC","250.88","2022-04-15","000053970401","1000022274","AIR Airport Commission"
"0176453001","SERRAMONTE FORD","39.22","2021-08-06","000053970601","1000012807","AIR Airport Commission"
"0178015101","SERRAMONTE FORD","522.26","2021-08-20","000053970601","1000012807","AIR Airport Commission"
"0178020601","SERRAMONTE FORD","757.39","2021-08-20","000053970601","1000012807","AIR Airport Commission"
"0178615701","SERRAMONTE FORD","553.16","2021-08-26","000053970601","1000012807","AIR Airport Commission"
"0178961301","SERRAMONTE FORD","69.79","2021-08-31","000053970601","1000012807","AIR Airport Commission"
"0180520301","SERRAMONTE FORD","1761.86","2021-09-15","000053970601","1000012807","AIR Airport Commission"
"0182168001","SERRAMONTE FORD","17.89","2021-09-27","000053970601","1000012807","AIR Airport Commission"
"0186359401","SERRAMONTE FORD","266.81","2021-11-04","000053970601","1000012807","AIR Airport Commission"
"0188819601","SERRAMONTE FORD","124.53","2021-11-23","000053970601","1000012807","AIR Airport Commission"
"0193003801","SERRAMONTE FORD","309.58","2022-01-03","000053970601","1000012807","AIR Airport Commission"
"0193008101","SERRAMONTE FORD","231.05","2022-01-03","000053970601","1000012807","AIR Airport Commission"
"0197639901","SERRAMONTE FORD","76.91","2022-02-11","000053970601","1000012807","AIR Airport Commission"
"0197641701","SERRAMONTE FORD","298.17","2022-02-11","000053970601","1000012807","AIR Airport Commission"
"0198698301","SERRAMONTE FORD","31.93","2022-02-18","000053970601","1000012807","AIR Airport Commission"
"0200185601","SERRAMONTE FORD","1680.01","2022-03-01","000053970601","1000012807","AIR Airport Commission"
"0202233401","SERRAMONTE FORD","58.17","2022-03-16","000053970601","1000012807","AIR Airport Commission"
"0203823901","SERRAMONTE FORD","418.68","2022-03-28","000053970601","1000012807","AIR Airport Commission"
"0204153001","SERRAMONTE FORD","158.75","2022-03-30","000053970601","1000012807","AIR Airport Commission"
"0206592001","SERRAMONTE FORD","179.34","2022-04-20","000053970601","1000012807","AIR Airport Commission"
"0207590901","SERRAMONTE FORD","433.67","2022-04-28","000053970601","1000012807","AIR Airport Commission"
"0210437901","SERRAMONTE FORD","588.46","2022-05-21","000053970601","1000012807","AIR Airport Commission"
"0211229301","SERRAMONTE FORD","123.22","2022-05-27","000053970601","1000012807","AIR Airport Commission"
"0191237901","SAN FRANCISCO PUBLIC HEALTH FOUNDATION","21177.63","2021-12-17","000053971001","1000013727","DPH Public Health"
"0177607701","XEROX CORPORATION","146.99","2021-08-17","000053971201","1000016492","PUC Public Utilities Commsn"
"0182814001","XEROX CORPORATION","210.7","2021-10-04","000053971201","1000016492","PUC Public Utilities Commsn"
"0185655301","XEROX CORPORATION","141.45","2021-10-28","000053971201","1000016492","PUC Public Utilities Commsn"
"0186049001","XEROX CORPORATION","140.81","2021-11-02","000053971201","1000016492","PUC Public Utilities Commsn"
"0190055801","XEROX CORPORATION","165.83","2021-12-06","000053971201","1000016492","PUC Public Utilities Commsn"
"0192522401","XEROX CORPORATION","152.64","2021-12-27","000053971201","1000016492","PUC Public Utilities Commsn"
"0195823801","XEROX CORPORATION","137.25","2022-01-28","000053971201","1000016492","PUC Public Utilities Commsn"
"0200355401","XEROX CORPORATION","153.21","2022-03-01","000053971201","1000016492","PUC Public Utilities Commsn"
"0202868001","XEROX CORPORATION","137.5","2022-03-21","000053971201","1000016492","PUC Public Utilities Commsn"
"0206093701","XEROX CORPORATION","153.82","2022-04-15","000053971201","1000016492","PUC Public Utilities Commsn"
"0209498501","XEROX CORPORATION","156.93","2022-05-13","000053971201","1000016492","PUC Public Utilities Commsn"
"0209879401","XEROX CORPORATION","138.35","2022-05-17","000053971201","1000016492","PUC Public Utilities Commsn"
"0209937001","KONICA MINOLTA BUSINESS SOLUTNS USA INC","360.06","2022-05-18","000053971301","1000017630","DPH Public Health"
"0178552901","UNION SERVICE COMPANY INC","2200","2021-08-26","000053971601","1000008990","LIB Public Library"
"0181486001","UNION SERVICE COMPANY INC","1700","2021-09-22","000053971601","1000008990","LIB Public Library"
"0185417201","UNION SERVICE COMPANY INC","850","2021-10-26","000053971601","1000008990","LIB Public Library"
"0178969401","A&H DOOR & ACCESS CONTROL","645","2021-08-31","000053971701","","HOM Homelessness Services"
"0183393501","INTERNATIONAL EFFECTIVENESS CENTERS","765","2021-10-08","000053971801","","POL Police"
"0176730701","CENTER HARDWARE CO INC","45.03","2021-08-10","000053972001","","HOM Homelessness Services"
"0178970301","CENTER HARDWARE CO INC","158.34","2021-08-31","000053972001","","HOM Homelessness Services"
"0181140101","CENTER HARDWARE CO INC","70.35","2021-09-21","000053972001","","HOM Homelessness Services"
"0182128301","CENTER HARDWARE CO INC","52.77","2021-09-27","000053972001","","HOM Homelessness Services"
"0186558101","CENTER HARDWARE CO INC","83.58","2021-11-07","000053972001","","HOM Homelessness Services"
"0192341801","CENTER HARDWARE CO INC","64.86","2021-12-28","000053972001","","HOM Homelessness Services"
"0195930101","CENTER HARDWARE CO INC","52.77","2022-01-30","000053972001","","HOM Homelessness Services"
"0198896001","CENTER HARDWARE CO INC","23.23","2022-02-22","000053972001","","HOM Homelessness Services"
"0202174601","CENTER HARDWARE CO INC","69.48","2022-03-17","000053972001","","HOM Homelessness Services"
"0204731401","CENTER HARDWARE CO INC","215.03","2022-04-05","000053972001","","HOM Homelessness Services"
"0207315401","CENTER HARDWARE CO INC","68.6","2022-04-26","000053972001","","HOM Homelessness Services"
"0211881101","CENTER HARDWARE CO INC","95.77","2022-06-05","000053972001","","HOM Homelessness Services"
"0178669001","XEROX CORPORATION","169.56","2021-08-27","000053972301","1000010093","PUC Public Utilities Commsn"
"0200296801","XEROX CORPORATION","167.95","2022-03-03","000053972301","1000010093","PUC Public Utilities Commsn"
"0184139701","INTERSTATE TRAFFIC CONTROL PRODUCTS INC","786.13","2021-10-15","000053972401","1000008737","AIR Airport Commission"
"0177711301","XEROX CORPORATION","189.82","2021-08-18","000053972701","1000019604","PUC Public Utilities Commsn"
"0193159901","XEROX CORPORATION","30.17","2022-01-07","000053972701","1000019604","PUC Public Utilities Commsn"
"0201098001","B B I ENGINEERING INC","371.71","2022-03-08","000053972801","","LIB Public Library"
"0211048501","KONICA MINOLTA BUSINESS SOLUTNS USA INC","412.32","2022-05-26","000053973001","1000017630","DPH Public Health"
"0185738601","OFFICE DEPOT","19.28","2021-10-29","000053973401","1000002947","DPH Public Health"
"0205622901","OFFICE DEPOT","10.27","2022-04-13","000053973401","1000002947","DPH Public Health"
"0213676801","OFFICE DEPOT","35.17","2022-06-24","000053973401","1000002947","DPH Public Health"
"0178268001","DISCOUNT BUILDERS SUPPLY","5.75","2021-08-31","000053973601","","HOM Homelessness Services"
"0181856201","DISCOUNT BUILDERS SUPPLY","13.01","2021-09-24","000053973601","","HOM Homelessness Services"
"0183351601","DISCOUNT BUILDERS SUPPLY","38.18","2021-10-08","000053973601","","HOM Homelessness Services"
"0185249001","DISCOUNT BUILDERS SUPPLY","0.25","2021-10-26","000053973601","","HOM Homelessness Services"
"0186536701","DISCOUNT BUILDERS SUPPLY","63.84","2021-11-08","000053973601","","HOM Homelessness Services"
"0191959401","DISCOUNT BUILDERS SUPPLY","67.36","2021-12-23","000053973601","","HOM Homelessness Services"
"0195363901","DISCOUNT BUILDERS SUPPLY","277.15","2022-01-25","000053973601","","HOM Homelessness Services"
"0195929601","DISCOUNT BUILDERS SUPPLY","130.22","2022-01-30","000053973601","","HOM Homelessness Services"
"0198180401","DISCOUNT BUILDERS SUPPLY","256.05","2022-02-15","000053973601","","HOM Homelessness Services"
"0206078001","DISCOUNT BUILDERS SUPPLY","0.25","2022-04-15","000053973601","","HOM Homelessness Services"
"0208072701","DISCOUNT BUILDERS SUPPLY","41.22","2022-05-03","000053973601","","HOM Homelessness Services"
"0210715601","DISCOUNT BUILDERS SUPPLY","97.74","2022-05-24","000053973601","","HOM Homelessness Services"
"0211874801","DISCOUNT BUILDERS SUPPLY","70.75","2022-06-03","000053973601","","HOM Homelessness Services"
"0187513001","OFFICE DEPOT","33.29","2021-11-15","000053973701","1000002947","DPH Public Health"
"0212761001","OFFICE DEPOT","355.69","2022-06-28","000053973701","1000002947","DPH Public Health"
"0184494701","M S C INDUSTRIAL SUPPLY COMPANY INC","2769.94","2021-10-19","000053974101","1000001663","ADM GSA - City Administrator"
"0206161501","TALAS","573.59","2022-04-15","000053974201","1000022277","AIR Airport Commission"
"0186944601","COOK MEDICAL INC","515.97","2021-11-30","000053974401","","DPH Public Health"
"0194680201","MALLORY SAFETY & SUPPLY LLC","123.84","2022-01-19","000053974601","1000014769","REC Recreation & Park Commsn"
"0189238001","BlueTriton Brands Inc","3716.38","2021-11-29","000053974801","1000013890","DPH Public Health"
"0202221401","BlueTriton Brands Inc","3526.97","2022-03-16","000053974801","1000013890","DPH Public Health"
"0182648301","BIG DOG CITY CORPORATION","1301.85","2021-10-01","000053974901","1000012385","DPH Public Health"
"0178971601","THEISEN GLASS CO","1406.06","2021-09-05","000053975101","","HOM Homelessness Services"
"0193537101","NATIONAL UTILITY SALES CORP","9877.27","2022-01-06","000053975301","","PRT Port"
"0178555201","BlueTriton Brands Inc","310.94","2021-08-26","000053975501","1000013890","DPH Public Health"
"0208533701","BlueTriton Brands Inc","332.96","2022-05-05","000053975501","1000013890","DPH Public Health"
"0176865801","CENTER HARDWARE CO INC","380.19","2021-08-10","000053975701","1000022117","REG Elections"
"0179299301","CENTER HARDWARE CO INC","602.87","2021-09-02","000053975701","1000022117","REG Elections"
"0180494101","CENTER HARDWARE CO INC","7428.07","2021-09-15","000053975701","1000022117","REG Elections"
"0182901301","CENTER HARDWARE CO INC","1609.99","2021-10-05","000053975701","1000022117","REG Elections"
"0182929201","CENTER HARDWARE CO INC","654.45","2021-10-05","000053975701","1000022117","REG Elections"
"0183855601","CENTER HARDWARE CO INC","1591.88","2021-10-13","000053975701","1000022117","REG Elections"
"0184305801","CENTER HARDWARE CO INC","273.26","2021-10-18","000053975701","1000022117","REG Elections"
"0186425901","CENTER HARDWARE CO INC","74.61","2021-11-04","000053975701","1000022117","REG Elections"
"0189235401","CENTER HARDWARE CO INC","182.8","2021-11-29","000053975701","1000022117","REG Elections"
"0189240201","CENTER HARDWARE CO INC","44.95","2021-11-29","000053975701","1000022117","REG Elections"
"0189410501","CENTER HARDWARE CO INC","12.22","2021-11-30","000053975701","1000022117","REG Elections"
"0189710401","CENTER HARDWARE CO INC","1240.26","2021-12-02","000053975701","1000022117","REG Elections"
"0191000101","CENTER HARDWARE CO INC","190.09","2021-12-14","000053975701","1000022117","REG Elections"
"0192989301","CENTER HARDWARE CO INC","120","2022-01-03","000053975701","1000022117","REG Elections"
"0193430601","CENTER HARDWARE CO INC","543.1","2022-01-06","000053975701","1000022117","REG Elections"
"0193978201","CENTER HARDWARE CO INC","542.6","2022-01-11","000053975701","1000022117","REG Elections"
"0194254001","CENTER HARDWARE CO INC","19.55","2022-01-13","000053975701","1000022117","REG Elections"
"0194648301","CENTER HARDWARE CO INC","64.65","2022-01-18","000053975701","1000022117","REG Elections"
"0195068801","CENTER HARDWARE CO INC","93.48","2022-01-21","000053975701","1000022117","REG Elections"
"0195547701","CENTER HARDWARE CO INC","271.55","2022-01-26","000053975701","1000022117","REG Elections"
"0196711401","CENTER HARDWARE CO INC","150.87","2022-02-04","000053975701","1000022117","REG Elections"
"0197169001","CENTER HARDWARE CO INC","569.36","2022-02-08","000053975701","1000022117","REG Elections"
"0197429901","CENTER HARDWARE CO INC","15.63","2022-02-09","000053975701","1000022117","REG Elections"
"0198410401","CENTER HARDWARE CO INC","96.42","2022-02-16","000053975701","1000022117","REG Elections"
"0199974701","CENTER HARDWARE CO INC","33.79","2022-02-25","000053975701","1000022117","REG Elections"
"0201443101","CENTER HARDWARE CO INC","24.6","2022-03-10","000053975701","1000022117","REG Elections"
"0202386401","CENTER HARDWARE CO INC","16.28","2022-03-17","000053975701","1000022117","REG Elections"
"0203327101","CENTER HARDWARE CO INC","21.71","2022-03-24","000053975701","1000022117","REG Elections"
"0204633701","CENTER HARDWARE CO INC","40.72","2022-04-04","000053975701","1000022117","REG Elections"
"0205137301","CENTER HARDWARE CO INC","20.5","2022-04-07","000053975701","1000022117","REG Elections"
"0205432601","CENTER HARDWARE CO INC","165.7","2022-04-11","000053975701","1000022117","REG Elections"
"0206156701","CENTER HARDWARE CO INC","220.4","2022-04-15","000053975701","1000022117","REG Elections"
"0207817801","CENTER HARDWARE CO INC","26.93","2022-04-29","000053975701","1000022117","REG Elections"
"0209295801","CENTER HARDWARE CO INC","1554.48","2022-05-12","000053975701","1000022117","REG Elections"
"0210593201","CENTER HARDWARE CO INC","27.15","2022-05-23","000053975701","1000022117","REG Elections"
"0210598601","CENTER HARDWARE CO INC","67.92","2022-05-23","000053975701","1000022117","REG Elections"
"0211101201","CENTER HARDWARE CO INC","17.63","2022-05-26","000053975701","1000022117","REG Elections"
"0173862301","Jimmie Muscatello's","602.25","2021-07-22","000053976001","1000017702","POL Police"
"0175041401","Jimmie Muscatello's","239.61","2021-07-27","000053976001","1000017702","POL Police"
"0175045901","Jimmie Muscatello's","362.46","2021-07-27","000053976001","1000017702","POL Police"
"0175052601","Jimmie Muscatello's","365.5","2021-07-28","000053976001","1000017702","POL Police"
"0175058401","Jimmie Muscatello's","362.62","2021-07-27","000053976001","1000017702","POL Police"
"0175082301","Jimmie Muscatello's","365.61","2021-07-27","000053976001","1000017702","POL Police"
"0175083301","Jimmie Muscatello's","386.3","2021-07-27","000053976001","1000017702","POL Police"
"0176625101","Jimmie Muscatello's","386.15","2021-08-09","000053976001","1000017702","POL Police"
"0176673101","Jimmie Muscatello's","603.54","2021-08-09","000053976001","1000017702","POL Police"
"0176680301","Jimmie Muscatello's","1203.59","2021-08-09","000053976001","1000017702","POL Police"
"0176685801","Jimmie Muscatello's","12.31","2021-08-09","000053976001","1000017702","POL Police"
"0193536301","NATIONAL UTILITY SALES CORP","9877.27","2022-01-06","000053976101","","PRT Port"
"0179265901","CENTER HARDWARE CO INC","389.15","2021-09-02","000053976301","","REC Recreation & Park Commsn"
"0178411501","K & H INTEGRATED PRINT SOLUTIONS","36498.55","2021-08-24","000053976401","1000022113","REG Elections"
"0179760501","K & H INTEGRATED PRINT SOLUTIONS","3916.45","2021-09-08","000053976401","1000022113","REG Elections"
"0185693501","K & H INTEGRATED PRINT SOLUTIONS","470.66","2021-10-28","000053976401","1000022113","REG Elections"
"0191186501","K & H INTEGRATED PRINT SOLUTIONS","113128.41","2021-12-15","000053976401","1000022113","REG Elections"
"0192610701","UNITED SITE SERVICES OF CALIFORNIA INC","147.7","2021-12-28","000053976501","","PUC Public Utilities Commsn"
"0181850601","MAINLINE SECURITY INC.","48.23","2021-09-24","000053976701","","HOM Homelessness Services"
"0196175201","MAINLINE SECURITY INC.","82.46","2022-02-18","000053976701","","HOM Homelessness Services"
"0200173401","MAINLINE SECURITY INC.","16.29","2022-03-01","000053976701","","HOM Homelessness Services"
"0206376901","MAINLINE SECURITY INC.","57.93","2022-04-19","000053976701","","HOM Homelessness Services"
"0211290201","MAINLINE SECURITY INC.","32.04","2022-05-30","000053976701","","HOM Homelessness Services"
"0189408401","IMPARK","1920","2021-11-30","000053976801","1000022104","REG Elections"
"0183855001","M LEE CORPORATION","5577.6","2021-10-14","000053977501","1000007057","DPW Public Works"
"0181574001","SAN MATEO LAWNMOWER","1232.66","2021-09-23","000053977901","","REC Recreation & Park Commsn"
"0173338201","Re-Up Refills","3996.25","2021-07-14","000053978001","","HSA Human Services Agency"
"0201282101","Farzad Naeim Inc.","2550","2022-03-10","000053978501","1000021187","DBI Building Inspection"
"0185930701","LANGUAGELINE SOLUTIONS","6285.28","2021-11-01","000053978901","1000011149","POL Police"
"0213456101","LANGUAGELINE SOLUTIONS","7189.81","2022-06-15","000053978901","1000011149","POL Police"
"0176818701","AON RISK INSURANCE SERVICES WEST INC","63819.61","2021-08-10","000053979001","1000010877","ADM GSA - City Administrator"
"0179776401","AON RISK INSURANCE SERVICES WEST INC","36725","2021-09-08","000053979001","1000010877","ADM GSA - City Administrator"
"0179820201","AON RISK INSURANCE SERVICES WEST INC","96000","2021-09-08","000053979001","1000010877","ADM GSA - City Administrator"
"0194286301","AON RISK INSURANCE SERVICES WEST INC","13750","2022-01-13","000053979001","1000010877","ADM GSA - City Administrator"
"0202527301","AON RISK INSURANCE SERVICES WEST INC","235845.87","2022-04-18","000053979001","1000010877","ADM GSA - City Administrator"
"0173464001","GRAINGER","984.64","2021-07-14","000053979201","","PRT Port"
"0205665101","LAW ENFORCEMENT PSYCHOLOGICAL SERVS INC","5550","2022-05-20","000053979301","1000003356","POL Police"
"0177280901","FLUID GAUGE COMPANY","601.95","2021-08-13","000053979501","1000016993","DPW Public Works"
"0179578601","LEXISNEXIS RISK SOLUTIONS FL INC","9217.33","2021-09-07","000053979901","1000019405","POL Police"
"0207322701","LEXISNEXIS RISK SOLUTIONS FL INC","9213.83","2022-04-26","000053979901","1000019405","POL Police"
"0203864301","Mansfield Lierly and Associates","375","2022-03-28","000053980001","1000016055","POL Police"
"0186632701","RUBECON GENERAL CONTRACTING INC","58000","2021-11-05","000053980101","1000020235","DPH Public Health"
"0194059601","DUDEK","20783.09","2022-01-14","000053980201","1000012314","AIR Airport Commission"
"0177289301","MICHEL A. KOZAK","2400","2021-08-13","000053980601","1000016123","POL Police"
"0207774401","MICHEL A. KOZAK","2100","2022-04-29","000053980601","1000016123","POL Police"
"0176652901","FLUID GAUGE COMPANY","2277.36","2021-08-09","000053981101","1000016993","DPW Public Works"
"0176936201","MALLORY SAFETY & SUPPLY LLC","2539.87","2021-08-11","000053981501","1000008535","DPW Public Works"
"0185094901","TREELINE SECURITY INC","3380.03","2021-10-22","000053981701","1000001634","PUC Public Utilities Commsn"
"0194726401","TREELINE SECURITY INC","3072.75","2022-01-19","000053981701","1000001634","PUC Public Utilities Commsn"
"0209553901","TREELINE SECURITY INC","3072.75","2022-05-13","000053981701","1000001634","PUC Public Utilities Commsn"
"0177798201","R & B COMPANY","950.47","2021-08-18","000053981901","1000014803","PUC Public Utilities Commsn"
"0179399701","GRAINGER","666.71","2021-09-02","000053982601","1000018631","PUC Public Utilities Commsn"
"0174877201","AAA WORKSPACE","193.41","2021-07-26","000053983001","","PUC Public Utilities Commsn"
"0178679301","VERIZON WIRELESS","128.66","2021-08-27","000053983401","1000017868","PUC Public Utilities Commsn"
"0198725001","VERIZON WIRELESS","847.78","2022-02-18","000053983401","1000017868","PUC Public Utilities Commsn"
"0189178501","SHANTI PROJECT","15466.95","2021-12-01","000053983501","1000002517","DPH Public Health"
"0200863201","SHANTI PROJECT","12276.9","2022-03-04","000053983501","1000002517","DPH Public Health"
"0207086501","SHANTI PROJECT","320.64","2022-04-29","000053983501","1000002517","DPH Public Health"
"0177592901","VERIZON WIRELESS","180.24","2021-08-17","000053983701","1000017868","PUC Public Utilities Commsn"
"0180342501","VERIZON WIRELESS","246.54","2021-09-14","000053983701","1000017868","PUC Public Utilities Commsn"
